outfit_id,missing_product
25553,16021897
25569,13999670
25570,17042884
25574,15225620
25575,14579345
25578,14188936
25580,15244459
25583,16253637
25585,16090412
25586,17129424
25598,17453999
25605,16385300
25606,14555277
25610,16255222
25616,17927640
25619,16666257
25625,13004315
25630,14186615
25632,15847671
25637,16029480
25639,14809324
25641,16036935
25646,15399554
25650,16379728
25653,16702350
25654,14443220
25661,16931493
25662,16682193
25665,16003407
25668,14809352
25674,18318264
25678,17814113
25684,14561234
25686,12767462
25688,16538683
25689,16696567
25692,15306416
25694,12120620
25696,13552629
25702,15553717
25703,16715912
25705,18039471
25708,14677528
25710,17182911
25711,16846873
25717,17573298
25724,11168009
25725,16349741
25734,14808875
25738,18006779
25747,17957585
25748,16676551
25755,16467039
25756,15402160
25758,16441909
25788,16035441
25791,15585001
25795,17357684
25801,14076190
25805,16709499
25815,14149257
25819,15821687
25829,16682193
25831,17733295
25848,16712598
25849,16095640
25858,13699829
25866,17215048
25871,17379658
25884,16453867
25903,13693432
25904,16666693
25912,16989667
25915,15290551
25918,15464629
25919,18174194
25923,16895621
25927,15998798
25936,15352101
25944,18289547
25954,14529786
25964,16556113
25978,15425727
25986,15487145
25992,17414683
25997,17103777
26001,15368162
26010,17688662
26014,15396604
26015,16859247
26017,13552454
26019,16383870
26020,16102522
26036,15427650
26037,13650334
26040,16316370
26045,16034192
26050,17753414
26053,16525811
26057,16561456
26061,16259312
26066,14809525
26072,16847198
26073,17960533
26074,16970848
26077,16460513
26084,17700993
26086,14515705
26090,16026221
26091,13706154
26094,17164308
26108,13963141
26110,13431233
26116,15648218
26121,15553724
26125,15254778
26127,16425938
26129,18082716
26131,17404190
26137,14541696
26139,15426616
26150,17047867
26157,13699776
26167,15429181
26172,13454557
26175,18274774
26181,17581888
26194,15657887
26202,14831548
26206,15306520
26209,16465399
26210,17436507
26214,15429181
26224,14978855
26227,15352313
26231,17290201
26250,15487893
26253,17833811
26257,14392862
26261,15595745
26262,16020896
26264,14837010
26268,17437896
26273,13560702
26280,16078682
26281,14145678
26282,15661514
26283,14480826
26289,17176608
26291,15009127
26293,17279600
26301,12473777
26302,14443222
26305,17788406
26307,17398364
26312,16454894
26315,14560979
26322,17200821
26323,17851612
26324,18236508
26335,13535610
26336,15712187
26337,15114023
26347,16802161
26348,17161221
26354,16880318
26361,16802137
26367,17711319
26375,18114941
26376,18016179
26378,14188913
26389,17030837
26390,16235899
26393,16034769
26396,14504364
26397,15690163
26398,15429181
26401,15225614
26402,15106032
26407,17457912
26408,17042707
26410,17866367
26417,16193524
26419,16802137
26423,16090857
26427,16926661
26429,14772056
26431,13751178
26439,17692746
26441,17002445
26449,16761000
26451,15879391
26452,15006362
26454,17410875
26460,14755122
26475,17001758
26476,15386357
26479,15182536
26483,16345923
26491,15268549
26504,16113202
26507,16381908
26509,17113247
26513,16347803
26516,16750339
26537,16555992
26539,13667325
26545,13377070
26550,17610449
26556,15079845
26558,15212441
26561,15571163
26562,16154275
26563,14740395
26574,14357866
26575,17272598
26580,18092493
26583,17548616
26592,14461213
26595,16906499
26601,16963505
26606,16934489
26608,15868804
26627,16898348
26628,13888775
26629,17126697
26631,17284685
26632,15879222
26633,16098569
26641,15337359
26645,12665389
26650,15225620
26651,17610822
26654,18254550
26659,16077821
26665,13910062
26671,16938142
26675,17668996
26687,14546693
26693,17536901
26702,16029480
26705,16756133
26711,17988814
26712,16349308
26713,16781321
26716,16074602
26719,16583099
26724,14295038
26732,17256604
26740,15464645
26742,12890759
26743,14809253
26745,16041706
26746,16580431
26750,14529732
26751,16426853
26756,16350767
26757,16103297
26759,18153341
26761,12248403
26763,15679917
26767,10064515
26768,16521688
26771,17221501
26788,14326160
26790,17209409
26796,15145042
26798,17523104
26801,12051739
26817,15352230
26819,17924612
26821,15535816
26828,14836913
26849,16391576
26850,13459457
26851,14677148
26857,16192843
26859,16746640
26865,17402676
26870,14809531
26871,16780446
26873,18315396
26876,13323596
26879,14443232
26896,17025480
26899,16275486
26902,16059722
26908,16203386
26911,17943150
26920,14480467
26922,16486771
26924,15597267
26925,13735941
26927,17424406
26928,13605771
26935,16021896
26938,15422521
26940,14104924
26952,16490514
26953,15341632
26961,16029482
26962,14834539
26964,16127658
26970,13512468
26983,16140291
26987,15464629
26992,16873581
26995,16253201
27000,15446224
27002,14672587
27006,14541807
27007,16103302
27008,16501437
27011,15427786
27014,13693440
27031,16696064
27042,16073610
27051,16696783
27059,14754860
27064,16398783
27069,15516565
27089,16662255
27094,16361332
27099,15461329
27107,16377377
27119,16024908
27121,17145900
27123,17052158
27126,18184367
27130,15481551
27136,17525660
27146,16547290
27147,16561154
27149,16646680
27155,17784333
27158,14421031
27163,15410418
27165,16607191
27167,16540993
27182,16533770
27185,16090321
27188,17316093
27190,16795445
27195,15427737
27201,16696097
27203,15427737
27204,16952873
27212,16311144
27221,15911227
27225,16516710
27226,16064870
27231,16422319
27233,15427667
27236,13978102
27240,17206404
27241,15500044
27244,13667325
27247,15094516
27249,17551144
27267,14851402
27268,13344435
27271,17857814
27274,16783234
27280,15389071
27282,15114061
27292,14729688
27298,14094862
27312,16750390
27317,11168009
27333,16009213
27334,16059810
27336,17168095
27339,14219177
27340,17473903
27354,15556011
27356,16020065
27357,16516752
27366,16847225
27370,16330640
27375,13978102
27377,14809531
27379,17162989
27380,17599400
27381,16254698
27386,17775895
27387,14749661
27388,14676994
27392,13862986
27399,16677349
27411,13363791
27414,15790969
27420,16631529
27436,17276126
27441,15423772
27447,13981591
27453,16360635
27458,16967649
27460,16743152
27485,14427007
27486,15783548
27493,15011294
27497,18149365
27501,16020896
27502,17429247
27504,16035469
27509,17068161
27511,16901637
27522,14076190
27527,13274870
27533,16638134
27536,14366312
27539,17171645
27542,18219835
27544,18110224
27545,14836619
27546,17692272
27547,14484547
27549,16893886
27553,16303592
27554,16901489
27563,17707612
27573,16454921
27575,17919713
27579,16370801
27581,18084984
27585,15973255
27587,13884667
27590,15233752
27591,14836987
27596,16652529
27597,15654515
27601,15310428
27608,16840005
27612,15260619
27614,15272992
27622,12517377
27623,15429192
27627,16352888
27630,10065875
27633,16702711
27640,16713177
27641,14700064
27643,15245123
27644,16621492
27653,14959207
27657,17374966
27660,14579411
27671,13363792
27677,18020698
27683,14529665
27686,14725513
27695,16029480
27701,18225701
27702,15094516
27716,16292173
27721,15047270
27726,16864408
27749,14560979
27751,17599215
27755,17954295
27756,15922647
27758,17708973
27760,14690634
27761,16407807
27778,17102856
27779,15470627
27783,15505547
27784,16695279
27792,13004572
27794,16082333
27796,16095636
27797,17775908
27807,16912238
27812,15475641
27818,15839192
27821,14846747
27822,15354384
27829,17390936
27833,13999758
27838,16471300
27841,16311636
27846,16535937
27847,14967765
27856,16102522
27858,16653326
27867,16250660
27873,14809667
27875,17521719
27877,17560963
27878,17271243
27880,16746640
27882,16862204
27883,18188530
27892,15518674
27900,14546629
27909,15361628
27914,16803628
27920,14820395
27922,15487878
27930,18270003
27935,15904215
27938,17380067
27944,16618066
27947,16102927
27949,18231585
27953,17611314
27959,16799620
27962,16081294
27963,16362567
27969,15759785
27979,16590736
27983,15337385
27994,14729681
27995,14546629
28002,16252896
28007,18069474
28010,18201131
28012,16217817
28018,17737090
28021,12943575
28024,15470622
28026,16538461
28027,15260529
28029,17555541
28033,12453296
28035,16398798
28037,15516565
28039,17346921
28055,13869995
28059,12438329
28064,14510655
28065,15074385
28066,15298291
28090,14820395
28094,15328141
28095,17039957
28097,14865891
28109,15352313
28112,16197467
28120,15648110
28122,14603770
28129,15464629
28155,16653057
28159,16667272
28162,15792941
28166,15006396
28174,14185157
28175,15187008
28178,14461176
28179,15626965
28181,16485214
28183,14528773
28200,14504364
28202,16538683
28213,17350890
28214,14809531
28215,16187345
28219,14786492
28221,16953218
28222,17021722
28224,13888974
28226,17221345
28229,14555326
28236,17885955
28252,15998798
28253,15598848
28256,15244459
28264,16666693
28266,16605298
28275,17617995
28276,17233425
28288,17217337
28291,16907161
28293,15427749
28303,15427650
28309,15468447
28311,16301257
28313,14579580
28314,13175132
28318,17135811
28320,14073652
28323,17031550
28333,16618082
28339,13824862
28342,17077843
28350,14550434
28351,16312723
28353,13338004
28357,16864131
28362,16954372
28366,13869997
28367,16144147
28369,14546841
28380,16700527
28387,17996152
28395,15470682
28401,15302207
28412,16349935
28424,14577496
28431,16078859
28434,16352033
28438,15396604
28442,16503856
28444,14725470
28452,14694936
28454,14819016
28456,15417589
28458,16982604
28459,16696761
28460,16201515
28471,16248229
28473,14486782
28481,16865385
28482,13552454
28486,15751880
28488,15394584
28491,13869995
28503,16299834
28505,15841424
28508,14740395
28514,16966628
28516,17811462
28517,16646206
28520,18256306
28523,15182536
28527,16173148
28529,15384911
28530,17496075
28533,16554664
28538,14615895
28542,14765578
28545,14657845
28550,16860786
28551,18054188
28552,17648033
28554,17240602
28560,15094516
28561,14016923
28566,17387477
28570,17991880
28571,17745106
28580,13175137
28587,14755758
28588,16706472
28591,15422737
28595,16116351
28604,15301575
28606,16798258
28609,17988259
28611,16807491
28612,16009176
28616,15354095
28617,14771868
28621,15381667
28631,14846515
28632,15152577
28633,16418588
28640,11168009
28655,18225081
28658,15593790
28669,14809710
28670,14551003
28671,17168218
28677,14529815
28678,12866588
28695,16403720
28701,16710823
28705,13428566
28709,15094516
28710,14188913
28712,16066050
28716,17222684
28719,16345967
28724,15525802
28727,17584280
28730,17010480
28733,18078627
28742,15821687
28749,16906146
28750,17165148
28754,15528661
28763,18165455
28765,13541469
28767,16866046
28768,17164293
28774,18335147
28784,15911011
28798,15714241
28803,16706431
28807,17621916
28809,15341738
28812,15094516
28815,14846745
28817,14149250
28819,15429113
28826,17390556
28830,17223807
28839,14077556
28854,16085533
28861,16010643
28862,16331238
28866,15955697
28876,16457239
28879,14572642
28885,18214775
28887,18021909
28897,16035441
28898,16944868
28911,15481070
28920,18032678
28925,15106032
28941,16561888
28942,14690701
28944,12969920
28945,15182536
28949,16386677
28955,16330544
28957,15588013
28963,15487312
28968,15180099
28977,16041706
28980,17210440
28991,15887724
28994,12648075
29000,16059722
29001,17090399
29003,17755879
29005,15386387
29008,17608536
29015,16254698
29016,15449405
29023,16018537
29028,14808922
29033,16026198
29035,18078552
29040,17148435
29041,16619723
29052,16203444
29058,16583326
29060,18104391
29063,16322312
29068,16344006
29074,15202949
29079,15566967
29084,13844698
29089,14748374
29101,17706457
29111,17104347
29146,15614172
29148,16395289
29149,17635044
29150,15404002
29155,16761688
29158,17455492
29162,12199385
29165,17448651
29166,16723233
29167,14486823
29168,15376234
29170,17395222
29174,15094516
29181,16990642
29188,16169104
29200,16795445
29203,15516565
29211,15648258
29213,15487893
29216,16720150
29217,18087069
29222,16438380
29223,13888734
29246,17818116
29253,14219148
29254,15401819
29258,15566702
29262,13090625
29276,16226078
29281,14157573
29282,14546636
29291,15347016
29292,16971414
29294,17743664
29301,15847859
29313,13977083
29324,17160749
29332,17652766
29333,17558601
29334,16194049
29340,17152491
29345,16711628
29351,17693888
29361,16361320
29379,14073657
29391,16019180
29392,16022375
29407,16665543
29413,15996742
29417,13862989
29423,16679157
29429,14730323
29431,13428022
29433,14683216
29436,16357498
29439,14573543
29443,13699129
29444,16037529
29445,16110572
29446,14460921
29449,16349935
29457,14504364
29459,16179176
29462,15922267
29470,15290453
29478,13862989
29486,15399559
29487,15152395
29491,16496621
29493,15431312
29494,16344006
29500,17318338
29501,16367397
29502,16483605
29509,17233425
29522,16443455
29523,17244508
29531,16078689
29532,18180455
29539,16606405
29540,18103365
29543,17372680
29549,16367559
29552,16447426
29553,16460206
29575,14771869
29578,17151516
29586,14528773
29594,16946975
29600,17108503
29612,16721794
29615,15510117
29621,16029482
29622,14183859
29625,16541932
29627,13450041
29634,14748374
29641,16073523
29646,15180080
29649,15379624
29651,16687753
29654,14810058
29658,15282284
29659,14219148
29664,16683896
29669,16091610
29671,18241788
29672,17737305
29675,16503338
29678,18367072
29680,16290837
29684,14433476
29691,15260364
29694,14807025
29696,16596255
29712,15634690
29713,17514083
29715,17318695
29716,17648544
29717,17497540
29721,14480406
29727,16323922
29731,15384911
29740,15581103
29742,15260653
29744,14461038
29745,15490664
29746,17986948
29750,14546693
29752,14729930
29753,11768126
29755,16034769
29759,14763218
29765,17021916
29773,14373593
29775,15426616
29778,15290418
29787,14786494
29789,16940939
29793,15006393
29794,16055917
29814,15429181
29822,17004834
29831,15124290
29850,16762581
29851,16029480
29858,16056881
29859,16853050
29866,16571537
29867,14271030
29885,15106032
29892,16260745
29894,13511411
29899,16819930
29907,15360881
29909,16854987
29919,13598262
29921,16413857
29922,15516565
29926,13317087
29931,16762075
29932,16826476
29937,15301575
29940,14672587
29945,13080530
29950,12964528
29952,18072230
29955,14561231
29960,16152066
29962,17759009
29964,17427399
29965,13862960
29968,15654419
29971,16010005
29976,17109388
29980,14076359
29982,16465399
29984,16645072
29991,16296285
30003,16870180
30005,16657424
30006,14809525
30014,16505715
30037,16873838
30044,14734229
30049,15273743
30058,15414843
30061,16688573
30063,16540271
30070,15333540
30073,17601426
30074,16943314
30083,16366001
30094,15958914
30100,14373593
30113,16746640
30119,14409261
30120,17799707
30125,17503024
30132,17774135
30137,17774884
30143,15382320
30164,17674796
30169,15954742
30173,16412525
30184,12890780
30192,16720770
30194,16103947
30195,17345315
30196,17354444
30197,16503856
30200,15306466
30207,15040980
30208,16244297
30217,17206277
30223,15382190
30225,18092859
30228,15174589
30238,16412038
30242,17323493
30251,16584216
30252,14662587
30270,16329554
30284,16457292
30287,17924033
30290,17678532
30294,16951393
30299,16344006
30302,16065185
30303,14454100
30304,14188987
30310,15847859
30321,16351050
30325,13470921
30336,14073656
30338,17945248
30354,15422512
30356,15027531
30360,15404008
30368,14809531
30371,16723228
30376,17347708
30388,16343423
30392,14112971
30394,16137870
30396,15581103
30400,17654225
30401,17359658
30403,16102144
30408,17325284
30411,17183681
30431,16136967
30434,16448822
30436,15337373
30437,14820395
30442,16783627
30448,17571281
30450,16715801
30454,13699828
30461,16707057
30465,15429192
30467,16201502
30476,16170704
30477,16090222
30488,13985608
30498,16847188
30504,17039949
30513,15000369
30515,17721378
30516,15130213
30523,15414843
30527,16909895
30528,18120393
30529,17351619
30535,17500984
30544,14466648
30558,14560845
30561,16381908
30565,15879444
30566,15902181
30568,15431306
30569,15500003
30570,14924346
30574,14836987
30577,16645752
30579,17112237
30581,17718858
30582,14809667
30586,15334613
30592,16188530
30595,16961057
30607,13999670
30609,16174095
30611,15255164
30615,14699430
30620,12994035
30622,14475261
30624,14967765
30625,15429179
30629,16724088
30631,17262817
30632,17698565
30649,18072125
30655,16511714
30658,15619215
30663,17351132
30664,17013563
30671,14882215
30673,17893617
30682,15379510
30689,15426636
30697,13706154
30698,13808943
30711,16535972
30717,15528661
30728,16415099
30730,15377608
30732,18139847
30735,17687322
30739,14461038
30741,16824442
30742,15296007
30743,18164752
30746,18060722
30753,15329816
30755,16212794
30764,15006363
30769,16271963
30772,14812252
30781,15302207
30782,15361492
30789,16976568
30790,17442465
30794,17150984
30798,14748374
30802,17625833
30806,16056815
30811,15399559
30818,16024910
30824,13977083
30840,16166689
30841,16102524
30843,16570430
30844,14819171
30845,16458815
30846,16502102
30850,15637003
30854,16175727
30857,16137873
30860,15911133
30862,17458771
30863,18346792
30866,14464615
30874,14186343
30884,16807314
30895,17530592
30896,17496958
30906,15844122
30910,15238108
30912,16725037
30915,16274309
30925,13344436
30926,15180080
30929,16108037
30934,17490197
30939,15381980
30940,16719864
30943,15446224
30947,17732335
30950,17080103
30951,17186832
30952,16985460
30958,16760767
30964,17536425
30974,14421318
30975,17200790
30979,15598838
30980,16324772
30986,16217596
30990,14771869
30997,14851641
30998,16296285
31000,17104789
31004,16625325
31007,16158211
31008,15361638
31011,17601426
31012,17337431
31022,16361938
31026,14729677
31044,16211141
31045,14816630
31048,16250861
31049,13080530
31054,15305385
31062,17210192
31064,15521607
31069,17059859
31070,17128136
31074,14657246
31076,14356330
31079,14464615
31082,18111844
31086,14836560
31093,17559252
31102,13338004
31106,17679787
31109,18154861
31114,17343997
31117,17109388
31123,17901487
31130,14882186
31135,13355131
31137,16666630
31139,14124259
31148,17244877
31152,16635225
31154,16103119
31155,14098611
31163,17200464
31166,16931493
31196,14186556
31200,16583893
31202,17653249
31207,18330036
31211,16188599
31219,16855813
31224,17902402
31235,13004572
31236,15705446
31240,15990457
31250,13151738
31252,16254698
31254,17530165
31255,15361492
31257,17102880
31259,14809277
31272,16720150
31275,13004234
31286,15648110
31289,15648114
31291,17152035
31300,14548799
31303,15173608
31308,15302207
31311,16833770
31317,15295568
31318,14577496
31319,15606733
31322,18185892
31324,16558128
31327,15260529
31331,14439976
31332,16619895
31355,14496899
31356,16103301
31359,15360881
31361,16009999
31366,15747137
31375,17633878
31390,14419384
31399,14771683
31400,16688573
31409,14149434
31415,16866395
31426,17326674
31428,16827316
31432,15598848
31438,15817664
31441,14572161
31445,13115016
31448,18239194
31452,16802762
31465,15260362
31467,15114453
31468,16265081
31469,13443606
31472,15657887
31473,18223248
31476,18115534
31479,17503743
31488,16018503
31503,16931493
31506,15714181
31514,16702651
31515,17124449
31516,16156627
31519,17195750
31520,17549197
31521,14884447
31524,14186615
31527,15306416
31530,16275196
31533,17503159
31534,15879342
31538,17020364
31545,14603744
31551,17524171
31560,16450269
31563,16805461
31567,16035469
31575,16254698
31585,14836548
31606,15598838
31612,17239874
31614,17424235
31616,15640995
31625,13894606
31628,16035441
31643,18322595
31647,15574608
31651,16275486
31653,15429112
31663,16166228
31664,14480474
31676,16344914
31681,16686281
31683,15335711
31691,18021001
31693,16261677
31694,16092605
31695,17401444
31700,15301510
31712,16086842
31720,16583893
31724,16071380
31726,18056856
31727,17444092
31730,17957985
31753,17686564
31759,16486117
31761,15233055
31773,16135668
31774,16362010
31776,17231481
31777,17352618
31782,16819236
31787,16828640
31790,15518064
31791,15724109
31798,15079845
31807,15337490
31812,16021896
31814,14626865
31819,14185284
31824,17546439
31827,16342658
31834,15186987
31836,16760106
31838,15381980
31848,15911284
31853,16976716
31868,14836965
31871,14950362
31872,15600013
31874,16019298
31882,17097390
31887,16330544
31888,16819195
31896,15422712
31917,15666593
31924,18003815
31926,15381067
31929,15516571
31932,17502382
31934,14026919
31944,17356254
31947,15654419
31952,14195721
31955,15337522
31962,17965466
31964,15006375
31966,15040980
31967,17626427
31973,14772922
31974,14664250
31987,16116330
32012,16837803
32017,17271636
32018,15354384
32021,14466653
32024,14188913
32027,15468607
32037,15922644
32038,16802131
32042,16682894
32044,16035441
32047,14309232
32049,14771869
32050,14188876
32052,13552629
32053,13350829
32063,15648258
32076,18045912
32078,15518676
32082,16774154
32086,16340491
32095,16953218
32100,18058145
32104,16798468
32105,16695345
32108,16100594
32111,15462533
32112,13693440
32113,16362609
32116,18083802
32124,15212441
32125,18198339
32130,14219148
32133,15942133
32148,16390300
32155,15714241
32158,15152838
32159,17400688
32162,16976992
32163,15410473
32165,12569415
32166,13784800
32169,17420321
32192,16609980
32193,16306436
32194,15597267
32202,15378814
32210,16238487
32211,15182536
32212,15387311
32229,16146386
32230,15596833
32234,14112971
32235,16444613
32238,17432011
32241,14085918
32254,16024900
32255,17413406
32257,18151856
32262,16876794
32265,16666693
32266,16952808
32268,15152533
32274,15168285
32277,15297480
32279,14357866
32280,18222665
32282,17062983
32287,17291761
32305,17951306
32311,15662356
32318,16029512
32320,14117636
32323,13693506
32325,14188913
32330,15106157
32333,15346961
32339,17640651
32340,17222658
32345,15880942
32353,16778430
32354,17338380
32359,16212394
32367,16636166
32370,17123403
32371,16349269
32373,18331233
32375,14809667
32378,16418962
32379,17473904
32381,16846869
32382,17342379
32390,15306540
32394,15371085
32400,15487312
32415,11168009
32420,15922487
32422,15889624
32426,14514559
32432,16611802
32434,14626865
32437,15152473
32442,13538354
32443,16901027
32447,15904557
32450,15902181
32462,16453793
32475,16002056
32499,16020882
32502,15472155
32509,15659939
32513,17024488
32515,17119783
32519,16516934
32528,15152423
32529,17197149
32533,16881581
32539,16722733
32540,17113315
32542,15429113
32544,17009489
32550,15674845
32551,16347803
32555,18187331
32559,16211088
32565,15581103
32571,18279901
32575,16852456
32580,17935370
32581,14480406
32583,14809253
32585,18060665
32586,15337490
32590,16286764
32600,15427650
32609,16294738
32615,17228173
32619,17461601
32627,16773716
32629,17841702
32635,15775030
32643,15446224
32646,17174580
32652,16878595
32653,15377977
32655,16847198
32663,15487789
32666,15782089
32668,12890759
32681,17875910
32683,15654419
32685,16873581
32687,16296285
32688,16205653
32693,14219148
32694,16709080
32698,17087682
32702,17009017
32711,16021897
32717,16624631
32720,16362726
32734,16349975
32737,15775030
32740,16684881
32742,15096927
32744,15841619
32745,15518665
32754,15407267
32758,16235899
32762,15301575
32763,17325284
32769,15341782
32771,16152066
32777,15493622
32782,16226078
32785,15180389
32786,13377070
32787,17357032
32789,18307963
32792,15978235
32800,14771835
32804,14443223
32808,17690056
32809,16920044
32811,14809710
32817,15396604
32822,16071559
32825,17987966
32826,16403459
32829,16908261
32830,16516582
32838,17619148
32843,13551936
32846,15284205
32849,17494362
32860,16025409
32870,16878229
32875,16019658
32888,17851613
32890,15922647
32891,16777161
32899,15581103
32900,17721811
32902,13552629
32905,14351379
32906,17190416
32907,16892967
32929,17965837
32932,13990742
32933,17233425
32948,17288688
32955,16696567
32957,17168120
32958,12273728
32960,15006393
32965,15410456
32966,17950854
32968,16456087
32974,17285176
32975,14457112
32986,14789720
33006,15853185
33010,16419783
33011,16943127
33017,16385754
33025,15459144
33047,17812930
33052,16107974
33057,14504321
33063,14809253
33067,14528773
33076,15775030
33079,16035334
33081,16836356
33092,17770732
33098,16273271
33102,15306527
33112,15565630
33116,16515258
33133,15399554
33136,17333317
33139,14480328
33150,17496099
33151,16724823
33152,18065494
33156,15907443
33157,16024908
33164,14188912
33168,16795654
33177,16445756
33189,17712695
33191,16224021
33196,13268341
33197,14124259
33200,14809751
33201,16922332
33207,17773040
33208,18136726
33210,15386263
33211,14426700
33213,16816585
33215,16987003
33227,13616034
33238,16332812
33239,13629849
33241,16721831
33243,18057698
33248,17756958
33258,18093146
33261,15464645
33262,17428886
33280,16273058
33284,17074042
33286,17833302
33294,15733630
33302,16103119
33309,15352260
33315,17068978
33319,16813429
33324,16459248
33330,16921331
33340,14657380
33343,16798272
33345,14668107
33355,15152421
33357,16420837
33358,16764839
33359,15290418
33365,15013370
33366,14644394
33370,16411901
33379,15427650
33382,13080530
33385,18033656
33390,16465399
33393,17456888
33394,15328130
33399,15588013
33405,14351379
33410,16386677
33422,16256409
33423,16436498
33428,14032904
33432,17452632
33433,15387808
33434,16652529
33444,16845408
33447,16175741
33456,16951190
33457,14771869
33459,16460158
33466,17442571
33485,16954396
33496,16059722
33498,15764468
33503,14950365
33505,16290255
33507,15425727
33508,17046884
33509,15641057
33514,16790515
33519,15485315
33521,18133586
33523,16625601
33524,14809667
33525,17989438
33527,16243667
33533,16095028
33535,16166689
33542,18034959
33546,16724210
33557,16746565
33560,16435260
33571,14551003
33573,13470921
33575,14664286
33583,17184984
33604,14496899
33606,14529665
33618,13699829
33637,16489662
33640,18058824
33642,16479221
33643,14700558
33647,14771697
33648,16515341
33650,17171621
33655,13938651
33670,13450078
33671,14626865
33690,16381908
33692,16369251
33698,17499528
33701,17728456
33703,14812252
33705,15341761
33707,16382633
33710,15302207
33712,13198728
33720,15449374
33727,16172399
33729,13636218
33736,15339095
33743,14810248
33745,17834070
33751,13699774
33753,17858345
33756,16345628
33774,16008656
33784,18142657
33792,13814818
33801,17656015
33803,16174797
33808,14819599
33812,15751880
33817,16026822
33818,18073196
33823,15180222
33824,17058241
33838,15768168
33857,15790969
33861,15588013
33862,17288505
33865,15401896
33869,16878432
33870,17561718
33874,16076482
33878,17143038
33882,14073656
33883,14124259
33888,15366024
33892,17984004
33899,15835698
33902,16292955
33904,16805624
33906,14373593
33907,16441419
33908,14819657
33912,16404543
33914,16098280
33915,17666229
33924,16176944
33929,14461213
33931,14351379
33938,14461197
33941,16269463
33943,15754169
33944,15487893
33946,14809531
33949,16953218
33957,16419791
33958,16963625
33964,14486823
33966,18214575
33974,15535816
33975,17456227
33977,16708624
33979,13667325
33980,16648809
33983,16915189
33986,15501594
33988,12994073
33995,15597985
33996,14073652
34000,16074603
34003,16707710
34008,17117620
34009,17655952
34013,16090857
34017,15225618
34025,16746565
34026,17961566
34029,17117621
34032,17002445
34033,15855934
34035,17747451
34036,15697826
34040,16870457
34047,15881136
34048,13699776
34053,16367766
34066,16765152
34069,16725833
34077,17404055
34079,16162703
34084,14930496
34085,15367232
34088,16869324
34094,18176803
34099,16681940
34103,17916103
34106,13431763
34110,13363792
34111,16344006
34113,17880393
34126,14258957
34129,14691173
34158,14700537
34161,16718130
34165,16330544
34167,14809009
34173,15553750
34177,17232765
34185,16758035
34194,16349269
34206,14772056
34209,16247132
34211,16976992
34213,13551482
34217,16068179
34219,16944948
34235,13779180
34245,15904557
34248,18181727
34258,16899473
34259,16211886
34268,14809531
34277,12203779
34283,17015872
34289,17032176
34292,16693804
34294,14128017
34296,14729681
34303,15166019
34307,17667003
34310,17069617
34316,16845408
34327,17297891
34336,12969757
34341,16585141
34348,16575257
34350,18108496
34352,16362031
34364,15940729
34366,18382218
34369,15306202
34377,15643159
34378,14756225
34382,16833645
34394,16894154
34396,17128536
34397,17152020
34400,18255182
34411,15904557
34412,17437047
34419,17003422
34423,16966746
34435,16211091
34436,15366723
34444,16029482
34459,16095640
34465,15202975
34466,17779448
34472,16384545
34477,16673067
34483,17247574
34490,14559760
34497,17429642
34504,17610753
34510,16818204
34518,14113051
34525,17048147
34528,16793521
34531,16029480
34532,16406734
34534,16106488
34536,16984623
34547,15408571
34550,14188910
34572,12425028
34576,15602039
34579,16286154
34580,15342618
34581,14677268
34584,17996540
34596,15821687
34603,16818157
34604,15306520
34609,14219148
34616,15027531
34624,15440097
34628,15260529
34629,13802534
34635,16659891
34636,16192879
34647,16235899
34653,17984765
34654,16666127
34655,14834539
34658,15225620
34659,15079945
34664,14520698
34665,14709059
34672,12969872
34673,17902017
34675,16611619
34677,17125128
34679,16414972
34684,16961495
34686,15881017
34688,18044008
34691,16656896
34692,16505458
34700,16443725
34702,16635892
34706,13732133
34710,17152035
34722,16953417
34727,16820192
34729,16465325
34731,15218635
34734,18051349
34739,15624452
34741,16908199
34744,17898080
34752,16151356
34753,14461190
34755,14076240
34756,13552454
34757,15724109
34763,14579556
34768,14676959
34771,17784222
34773,15672919
34776,18196287
34780,16242460
34789,15337359
34790,17337479
34793,16509934
34802,16912070
34815,15352313
34818,16722733
34823,16358860
34824,17535087
34827,14809324
34835,15302241
34848,13585163
34857,16431483
34861,17662452
34863,16091036
34867,15425727
34868,14496899
34877,15389120
34884,16377137
34899,16385751
34900,13198667
34901,16348536
34902,16990642
34903,16102927
34906,15879448
34908,17118217
34919,16034769
34921,15472155
34925,15786278
34942,16753638
34943,15490674
34944,17575207
34945,13549352
34952,16322427
34953,16188592
34956,13888775
34965,13779186
34966,13499504
34970,15212512
34981,17047452
34991,17422193
35001,16356177
35006,14812433
35007,17091624
35009,17813478
35013,18335853
35015,16211572
35016,13508028
35024,14809253
35033,16799735
35044,16505458
35045,13412279
35047,17732992
35050,13963141
35052,16306365
35055,16408911
35058,14772515
35061,16729607
35062,14024995
35070,17414570
35076,16312911
35081,14579399
35082,15463080
35088,17965484
35091,18001829
35096,14371345
35100,14820395
35112,17458071
35116,15243058
35118,16029480
35122,16127411
35124,15505559
35128,17456831
35136,18177957
35138,16820192
35139,18083013
35142,17354801
35144,15347016
35151,15621448
35156,17245843
35157,16366714
35162,14573281
35165,15712187
35170,17653182
35174,17603621
35176,18128874
35192,16349969
35195,16682204
35200,15381807
